trait	gene	chr	coverage	cs	cs_size	top_variant	top_pos	top_pip	cs_pip_sum	min_r2	mean_r2	low_purity	cs_max_absz	pass_filter
LDL_C	APOA5	11	0.99	9	1	rs10750098	116834852	1	1	1	1	FALSE	17.6237363800071	TRUE
LDL_C	APOA5	11	0.95	1	1	rs11604424	116780399	0.999484281796409	0.999484281796409	1	1	FALSE	26.3888966456608	TRUE
LDL_C	APOA5	11	0.95	2	1	rs11216183	116910829	1	1	1	1	FALSE	7.63408285930111	TRUE
LDL_C	APOA5	11	0.95	4	1	rs12366015	117120135	1	1	1	1	FALSE	21.9119066205561	TRUE
LDL_C	APOA5	11	0.95	5	2	rs12808524	117020277	0.933865489758191	0.99999999990716	0.980187121936	0.980187121936	FALSE	9.86893239477929	TRUE
LDL_C	APOA5	11	0.95	6	1	rs525028	116834800	1	1	1	1	FALSE	24.2444152981372	TRUE
LDL_C	APOA5	11	0.95	7	1	rs61905155	116848213	1	1	1	1	FALSE	7.03558231502472	TRUE
LDL_C	APOA5	11	0.95	8	1	rs5141	116831407	1	1	1	1	FALSE	9.01529785475891	TRUE
LDL_C	APOA5	11	0.95	9	1	rs10750098	116834852	1	1	1	1	FALSE	17.6237363800071	TRUE
LDL_C	APOB	2	0.99	1	1	rs522250	21164241	1	1	1	1	FALSE	44.2632466001185	TRUE
LDL_C	APOB	2	0.99	2	1	rs7604788	20967152	1	1	1	1	FALSE	28.3771140166264	TRUE
LDL_C	APOB	2	0.99	3	2	rs934197	21044589	0.854961052662432	1	1	1	FALSE	43.2893197605805	TRUE
LDL_C	APOB	2	0.99	4	1	rs574438	21177089	1	1	1	1	FALSE	25.7504350941129	TRUE
LDL_C	APOB	2	0.95	1	1	rs522250	21164241	1	1	1	1	FALSE	44.2632466001185	TRUE
LDL_C	APOB	2	0.95	2	1	rs7604788	20967152	1	1	1	1	FALSE	28.3771140166264	TRUE
LDL_C	APOB	2	0.95	3	2	rs934197	21044589	0.854961052662432	1	1	1	FALSE	43.2893197605805	TRUE
LDL_C	APOB	2	0.95	4	1	rs574438	21177089	1	1	1	1	FALSE	25.7504350941129	TRUE
LDL_C	APOE	19	0.99	2	1	rs769449	44906745	1	1	1	1	FALSE	68.714523606875	TRUE
LDL_C	APOE	19	0.99	3	1	rs111784051	44899005	1	1	1	1	FALSE	62.3568494251027	TRUE
LDL_C	APOE	19	0.99	4	1	rs517755	44504984	1	1	1	1	FALSE	6.60005165478038	TRUE
LDL_C	APOE	19	0.99	5	1	rs75627662	44910319	1	1	1	1	FALSE	59.5958345704544	TRUE
LDL_C	APOE	19	0.99	6	1	rs147636938	44883377	1	1	1	1	FALSE	31.5325548630466	TRUE
LDL_C	APOE	19	0.99	7	1	rs429358	44908684	1	1	1	1	FALSE	79.8702319586351	TRUE
LDL_C	APOE	19	0.99	8	1	rs1160983	44893972	1	1	1	1	FALSE	98.5679654828861	TRUE
LDL_C	APOE	19	0.99	9	1	rs283810	44884984	1	1	1	1	FALSE	50.0229914613255	TRUE
LDL_C	APOE	19	0.95	2	1	rs769449	44906745	1	1	1	1	FALSE	68.714523606875	TRUE
LDL_C	APOE	19	0.95	3	1	rs111784051	44899005	1	1	1	1	FALSE	62.3568494251027	TRUE
LDL_C	APOE	19	0.95	4	1	rs517755	44504984	1	1	1	1	FALSE	6.60005165478038	TRUE
LDL_C	APOE	19	0.95	5	1	rs75627662	44910319	1	1	1	1	FALSE	59.5958345704544	TRUE
LDL_C	APOE	19	0.95	6	1	rs147636938	44883377	1	1	1	1	FALSE	31.5325548630466	TRUE
LDL_C	APOE	19	0.95	7	1	rs429358	44908684	1	1	1	1	FALSE	79.8702319586351	TRUE
LDL_C	APOE	19	0.95	8	1	rs1160983	44893972	1	1	1	1	FALSE	98.5679654828861	TRUE
LDL_C	APOE	19	0.95	9	1	rs283810	44884984	1	1	1	1	FALSE	50.0229914613255	TRUE
LDL_C	CETP	16	0.99	1	7	rs183130	56957451	0.240186379107219	0.997909992289391	0.982235602084	0.989020968021778	FALSE	10.280763511035	TRUE
LDL_C	CETP	16	0.95	1	6	rs183130	56957451	0.240186379107219	0.968790491864489	0.982235602084	0.989338303783684	FALSE	10.280763511035	TRUE
LDL_C	HMGCR	5	0.99	2	1	rs116520478	75607329	1	1	1	1	FALSE	8.8562443338738	TRUE
LDL_C	HMGCR	5	0.99	3	1	rs7706857	75627765	1	1	1	1	FALSE	13.6166644304307	TRUE
LDL_C	HMGCR	5	0.99	4	1	rs72633963	75335004	1	1	1	1	FALSE	21.9970404798659	TRUE
LDL_C	HMGCR	5	0.99	5	2	rs140583126	75699063	0.86383387251247	1.46568190826224	1	1	FALSE	7.77853574236134	TRUE
LDL_C	HMGCR	5	0.99	6	1	rs3797580	75707231	1	1	1	1	FALSE	19.3917749111258	TRUE
LDL_C	HMGCR	5	0.99	7	1	rs4704232	75699088	1	1	1	1	FALSE	10.0789195874316	TRUE
LDL_C	HMGCR	5	0.99	8	1	rs377603206	75695853	0.999999999995626	0.999999999995626	1	1	FALSE	16.1298365352443	TRUE
LDL_C	HMGCR	5	0.95	2	1	rs116520478	75607329	1	1	1	1	FALSE	8.8562443338738	TRUE
LDL_C	HMGCR	5	0.95	3	1	rs7706857	75627765	1	1	1	1	FALSE	13.6166644304307	TRUE
LDL_C	HMGCR	5	0.95	4	1	rs72633963	75335004	1	1	1	1	FALSE	21.9970404798659	TRUE
LDL_C	HMGCR	5	0.95	5	2	rs140583126	75699063	0.86383387251247	1.46568190826224	1	1	FALSE	7.77853574236134	TRUE
LDL_C	HMGCR	5	0.95	6	1	rs3797580	75707231	1	1	1	1	FALSE	19.3917749111258	TRUE
LDL_C	HMGCR	5	0.95	7	1	rs4704232	75699088	1	1	1	1	FALSE	10.0789195874316	TRUE
LDL_C	HMGCR	5	0.95	8	1	rs377603206	75695853	0.999999999995626	0.999999999995626	1	1	FALSE	16.1298365352443	TRUE
LDL_C	LDLR	19	0.99	1	1	rs6511720	11091630	1	1	1	1	FALSE	56.2388684726102	TRUE
LDL_C	LDLR	19	0.99	2	2	rs118068660	11079868	0.9375	1.875	1	1	FALSE	29.2183818200446	TRUE
LDL_C	LDLR	19	0.99	3	1	rs12151108	11086585	1	1	1	1	FALSE	56.4227505679534	TRUE
LDL_C	LDLR	19	0.99	5	1	rs72658867	11120527	0.99999998011644	0.99999998011644	1	1	FALSE	26.0273649495643	TRUE
LDL_C	LDLR	19	0.95	1	1	rs6511720	11091630	1	1	1	1	FALSE	56.2388684726102	TRUE
LDL_C	LDLR	19	0.95	2	2	rs118068660	11079868	0.9375	1.875	1	1	FALSE	29.2183818200446	TRUE
LDL_C	LDLR	19	0.95	3	1	rs12151108	11086585	1	1	1	1	FALSE	56.4227505679534	TRUE
LDL_C	LDLR	19	0.95	5	1	rs72658867	11120527	0.99999998011644	0.99999998011644	1	1	FALSE	26.0273649495643	TRUE
LDL_C	NPC1L1	7	0.99	4	1	rs217363	44578849	1	1	1	1	FALSE	8.2591455923376	TRUE
LDL_C	NPC1L1	7	0.99	5	4	rs217375	44571478	0.860666777390943	0.99768355506624	1	1	FALSE	13.4559656973734	TRUE
LDL_C	NPC1L1	7	0.99	7	1	rs150620394	44787961	1	1	1	1	FALSE	6.21199171384715	TRUE
LDL_C	NPC1L1	7	0.95	4	1	rs217363	44578849	1	1	1	1	FALSE	8.2591455923376	TRUE
LDL_C	NPC1L1	7	0.95	5	3	rs217375	44571478	0.860666777390943	0.983027830658531	1	1	FALSE	13.4559656973734	TRUE
LDL_C	NPC1L1	7	0.95	7	1	rs150620394	44787961	1	1	1	1	FALSE	6.21199171384715	TRUE
LDL_C	PCSK9	1	0.99	1	1	rs11591147	55039974	1	1	1	1	FALSE	48.4568685090653	TRUE
LDL_C	PCSK9	1	0.99	2	2	rs693668	55055436	0.629957337405671	0.999999999933234	1	1	FALSE	24.9556886486786	TRUE
LDL_C	PCSK9	1	0.99	4	1	rs11206517	55060755	0.99379995108963	0.99379995108963	1	1	FALSE	15.9794623844898	TRUE
LDL_C	PCSK9	1	0.99	5	1	rs12750160	55208327	1	1	1	1	FALSE	20.7699028851317	TRUE
LDL_C	PCSK9	1	0.99	7	1	rs563641	55058714	1	1	1	1	FALSE	8.49298753194857	TRUE
LDL_C	PCSK9	1	0.99	9	1	rs191898211	54981236	1	1	1	1	FALSE	8.36455256355766	TRUE
LDL_C	PCSK9	1	0.95	1	1	rs11591147	55039974	1	1	1	1	FALSE	48.4568685090653	TRUE
LDL_C	PCSK9	1	0.95	2	2	rs693668	55055436	0.629957337405671	0.999999999933234	1	1	FALSE	24.9556886486786	TRUE
LDL_C	PCSK9	1	0.95	4	1	rs11206517	55060755	0.99379995108963	0.99379995108963	1	1	FALSE	15.9794623844898	TRUE
LDL_C	PCSK9	1	0.95	5	1	rs12750160	55208327	1	1	1	1	FALSE	20.7699028851317	TRUE
LDL_C	PCSK9	1	0.95	7	1	rs563641	55058714	1	1	1	1	FALSE	8.49298753194857	TRUE
LDL_C	PCSK9	1	0.95	9	1	rs191898211	54981236	1	1	1	1	FALSE	8.36455256355766	TRUE
